title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Heaven's a Lie - Lacuna Coil,-0.4194294525828839,0.71734693877551,-0.16666666666666666,0.5925945945945944,-1.0,-0.15666831928606836,-0.5315272345702566,0.0166697965571205,0.05342831700801429,0.0,-0.18307768431469565,0.6729672277344335
Halo - Soil,-0.11410948342328463,0.7846938775510204,-0.3333333333333333,0.5142162162162162,0.0,0.4422409519087752,-0.5328927469871856,0.0071549295774647895,-0.5405164737310774,0.0,-0.030677882236516494,0.025508859112349718
Push It - Static-X,-0.015420200462606032,0.9153061224489794,-0.8333333333333334,0.5377837837837837,0.0,0.021814576103123387,-0.5324264682501829,-0.0007673239436619719,1.5048975957257344,0.0,0.04453240969816927,0.8946946284445088
Nemo - Nightwish,-0.21896684656900564,0.43775510204081614,-0.3333333333333333,0.2847027027027026,0.0,-0.2597917699553793,-0.5327253648764667,-0.00015649452269170578,1.8432769367764916,0.0,-0.20089064819396335,0.3376502459462338
Panic Attack - Dream Theater,-0.20971472629144203,0.8785714285714283,-0.6666666666666666,0.37421621621621615,0.0,1.5428854734754587,-0.5328763394702534,0.031693270735524255,-0.044523597506678454,0.0,-0.6917367639782286,0.35808874256131784
"Rigoletto / Act 3: ""La donna è mobile"" - Giuseppe Verdi",-0.604471858134156,-0.7255102040816328,0.16666666666666666,-0.5521621621621623,0.0,-0.19434804164600897,0.6919138923336196,-0.000725508607198748,-0.29385574354407823,-1.0,-0.17318159327065802,-0.9448598078422353
"La Traviata / Act 1: ""Libiamo ne'lieti calici"" - Giuseppe Verdi",-0.4255975327679263,-0.6438775510204084,0.8333333333333334,-0.9457837837837838,0.0,0.5572632622706991,0.6906419917962415,-0.0006134585289514867,5.013357079252003,0.0,-0.38495794161306285,0.07186004902098228
"Turandot / Act 3: ""Nessun dorma!"" - Giacomo Puccini",-1.0824980724749427,-0.47448979591836754,-0.5,-0.3869729729729731,0.0,-0.16460089241447698,0.6893700912588636,0.022115805946791862,2.056990204808548,-1.0,-0.7861454725383474,-0.7006523043787963
"La fille du régiment / Act 1: ""Ah! mes amis, quel jour de fête!"" - Gaetano Donizetti",-0.31457208943716286,-0.4520408163265308,-0.3333333333333333,-0.6421081081081081,0.0,0.9796727813584531,0.7097204998569113,0.007593114241001566,0.5966162065894924,0.0,-0.008906481939633852,-0.6369362446786435
"Gianni Schicchi: ""O mio babbino caro"" - Giacomo Puccini",-0.9468003084040096,-0.6846938775510206,0.5,-1.0794054054054054,0.0,-0.08329201784828957,0.7122643009316673,2.346622848200313,4.986642920747997,-1.0,-0.7849579416130628,0.4159492066340979
"Le nozze di Figaro, K. 492 / Act 3: ""Sull’aria ... Che soave zeffiretto"" - Wolfgang Amadeus Mozart",-0.9776407093292216,-0.979183673469388,0.8333333333333334,-1.7137837837837842,0.0,0.08130887456618739,0.7198957041559352,-0.0007448513302034429,2.466607301869991,-1.0,-0.7372587827808016,-0.1567549680017501
Amazing Grace (Arr. William Ross) - John Newton,-1.2521202775636087,-0.78265306122449,-0.8333333333333334,-0.6349729729729732,0.0,-0.27367377293009415,0.6423097713758786,0.01698278560250391,0.19590382902938572,0.0,-0.7115289460663038,-0.774621265234925
"Rigoletto / Act 1: ""Questa o quella"" - Giuseppe Verdi",-0.22821896684656925,-0.28061224489795933,-0.6666666666666666,-0.602972972972973,0.0,0.34903321764997514,0.6919138923336196,-0.0007949921752738654,2.163846838824577,0.0,0.5907966353290451,-0.47645702811695495
"Die Zauberflöte, K.620 / Act 2: ""Der Hölle Rache kocht in meinem Herzen"" - Wolfgang Amadeus Mozart",-0.040092521202775684,-0.8602040816326533,0.0,-0.9738918918918921,0.0,1.7213683688646506,0.7020890966326434,0.12127073552425666,-0.03561887800534273,0.0,-0.41860465116279066,-0.8745029193846016
"Tannhäuser, WWV 70 / Act 2: ""Dich, teure Halle, grüß ich wieder"" - Richard Wagner",-1.0023130300693914,-0.6051020408163268,-0.16666666666666666,-0.44686486486486504,-1.0,0.011898859692612855,0.7173519030811791,0.001057902973395931,-0.2885129118432769,0.0,-0.8649183572488868,1.320627513447117
"Il Trovatore / Act 3: ""Di quella pira"" - Giuseppe Verdi",-0.6229760986892833,-0.3336734693877553,-0.8333333333333334,-0.29151351351351357,0.0,0.39861179970252847,0.7071766987821554,0.013539906103286386,2.2885129118432768,0.0,-0.1791192478970806,-0.6622207514681056
"Manon Lescaut / Act 2: ""In quelle trine morbide"" - Giacomo Puccini",-1.1750192752505788,-0.8479591836734696,0.8333333333333334,-0.9221081081081084,-1.0,0.03767972235994048,0.7224395052306911,0.48684194053208135,-0.1602849510240426,0.0,-0.8672934190994557,1.3039805710888372
West Side Story: Somewhere - Leonard Bernstein,-1.2552043176561298,-0.7479591836734695,0.0,-0.7736756756756759,0.0,-0.005949429846306428,0.6931857928709975,0.10311737089201879,-0.36598397150489753,-1.0,-0.8672934190994557,1.4343517059189745
"Don Giovanni, ossia Il dissoluto punito, K.527 / Act 1: ""Là ci darem la mano"" - Wolfgang Amadeus Mozart",-0.9992289899768702,-0.9536734693877553,0.6666666666666666,-1.449675675675676,0.0,0.03173029251363405,0.7198957041559352,0.09873552425665102,5.449688334817453,1.0,-0.3711034141514102,-0.55695464156912
"Il Trovatore / Act 2: ""Vedi! le fosche notturne spoglie"" (Anvil Chorus) - Giuseppe Verdi",-0.376252891287587,-0.372448979591837,0.3333333333333333,-0.49000000000000005,0.0,-0.15071888943976205,0.5901618493433815,0.10749921752738655,3.4550311665182543,0.0,0.09005442850074229,0.4561755781278919
'O sole mio (Arr. Chiaramello) - Eduardo di Capua,-0.9159599074787975,-0.529591836734694,0.6666666666666666,-0.5465405405405406,0.0,-0.2201289043133366,0.6728353842729498,0.7879374021909233,0.2671415850400712,-1.0,-0.39287481444829286,-0.8233505897661688
"Non ti scordar di me (Arr. for Soprano, Tenor and Orchestra by Giancarlo Chiaramello) - Ernesto de Curtis",-1.1873554356206635,-0.6887755102040818,0.6666666666666666,-0.5494594594594596,0.0,-0.1824491819533961,0.6944576934083756,0.003242566510172144,2.2974176313446124,0.0,-0.8019792182088076,-0.6570157775771072
"La Cenerentola / Act 2: ""Non più mesta"" - Gioachino Rossini",-0.3454124903623749,-0.5479591836734695,-0.16666666666666666,-0.8317297297297298,0.0,0.6246901338621713,0.7135362014690451,0.005245696400625978,-0.43276936776491526,0.0,-0.35724888668975757,0.6042481112338813
